---------------------------------Starting---------------------------------
{'model': 'DeepLab', 'dataset': 'nthu_husky', 'training': {'batch_size': 2, 'num_workers': 4, 'optimizer': 'SGD', 'momentum': 0.9, 'num_iterations': 250000, 'learning_rate': 0.00025, 'lr_schedule': 'Poly', 'lr_schedule_power': 0.9, 'weight_decay': 0.0005, 'use_sync_batchnorm': True, 'data': {'split_id_list': 0, 'labeled_samples': 0, 'input_size': '512,512', 'scale': False, 'crop': True}, 'unlabeled': {'train_unlabeled': True, 'consistency_weight': 1, 'consistency_loss': 'CE', 'pixel_weight': 'threshold_uniform', 'mix_mask': 'class', 'flip': False, 'color_jitter': True, 'blur': True}}, 'seed': 1, 'pretrained': 'coco', 'ignore_label': 255, 'utils': {'save_checkpoint_every': 1000, 'checkpoint_dir': './saved/DeepLabv2-nthu', 'val_per_iter': 5000, 'tensorboard': True, 'log_per_iter': 100, 'save_best_model': True}}
Found 1470 train images
dataset size:  1470
Training on number of samples: 0
gta size: 12483
iter =  14470/250000, loss_l = 0.113, loss_u = 0.125, loss_my_cons = 0.463
iter =  14471/250000, loss_l = 0.117, loss_u = 0.144, loss_my_cons = 0.484
iter =  14472/250000, loss_l = 0.136, loss_u = 0.168, loss_my_cons = 0.385
iter =  14473/250000, loss_l = 0.075, loss_u = 0.106, loss_my_cons = 0.196
iter =  14474/250000, loss_l = 0.148, loss_u = 0.178, loss_my_cons = 0.817
iter =  14475/250000, loss_l = 0.103, loss_u = 0.361, loss_my_cons = 1.241
iter =  14476/250000, loss_l = 0.203, loss_u = 0.196, loss_my_cons = 0.975
iter =  14477/250000, loss_l = 0.116, loss_u = 0.103, loss_my_cons = 0.159
iter =  14478/250000, loss_l = 0.100, loss_u = 0.092, loss_my_cons = 0.156
iter =  14479/250000, loss_l = 0.391, loss_u = 0.229, loss_my_cons = 0.118
iter =  14480/250000, loss_l = 0.091, loss_u = 0.122, loss_my_cons = 0.839
iter =  14481/250000, loss_l = 0.096, loss_u = 0.117, loss_my_cons = 0.489
iter =  14482/250000, loss_l = 0.099, loss_u = 0.167, loss_my_cons = 0.313
iter =  14483/250000, loss_l = 0.087, loss_u = 0.160, loss_my_cons = 0.519
iter =  14484/250000, loss_l = 0.119, loss_u = 0.176, loss_my_cons = 0.518
iter =  14485/250000, loss_l = 0.271, loss_u = 0.251, loss_my_cons = 0.286
iter =  14486/250000, loss_l = 0.268, loss_u = 0.366, loss_my_cons = 0.134
iter =  14487/250000, loss_l = 0.100, loss_u = 0.113, loss_my_cons = 0.163
iter =  14488/250000, loss_l = 0.168, loss_u = 0.230, loss_my_cons = 0.597
iter =  14489/250000, loss_l = 0.235, loss_u = 0.544, loss_my_cons = 0.363
iter =  14490/250000, loss_l = 0.077, loss_u = 0.135, loss_my_cons = 0.499
iter =  14491/250000, loss_l = 0.208, loss_u = 0.220, loss_my_cons = 1.482
iter =  14492/250000, loss_l = 0.158, loss_u = 0.181, loss_my_cons = 0.467
iter =  14493/250000, loss_l = 0.249, loss_u = 0.256, loss_my_cons = 0.600
iter =  14494/250000, loss_l = 0.294, loss_u = 0.217, loss_my_cons = 0.813
iter =  14495/250000, loss_l = 0.085, loss_u = 0.108, loss_my_cons = 0.148
iter =  14496/250000, loss_l = 0.165, loss_u = 0.141, loss_my_cons = 1.498
iter =  14497/250000, loss_l = 0.069, loss_u = 0.124, loss_my_cons = 0.448
iter =  14498/250000, loss_l = 0.150, loss_u = 0.146, loss_my_cons = 0.549
iter =  14499/250000, loss_l = 0.112, loss_u = 0.159, loss_my_cons = 0.613
iter =  14500/250000, loss_l = 0.159, loss_u = 0.235, loss_my_cons = 0.501
iter =  14501/250000, loss_l = 0.172, loss_u = 0.205, loss_my_cons = 0.326
iter =  14502/250000, loss_l = 0.287, loss_u = 0.369, loss_my_cons = 0.753
iter =  14503/250000, loss_l = 0.162, loss_u = 0.292, loss_my_cons = 0.605
iter =  14504/250000, loss_l = 0.260, loss_u = 0.161, loss_my_cons = 0.180
iter =  14505/250000, loss_l = 0.122, loss_u = 0.158, loss_my_cons = 0.570
iter =  14506/250000, loss_l = 0.170, loss_u = 0.139, loss_my_cons = 0.236
iter =  14507/250000, loss_l = 0.172, loss_u = 0.182, loss_my_cons = 0.243
iter =  14508/250000, loss_l = 0.380, loss_u = 0.334, loss_my_cons = 0.470
iter =  14509/250000, loss_l = 0.136, loss_u = 0.156, loss_my_cons = 0.199
iter =  14510/250000, loss_l = 0.093, loss_u = 0.124, loss_my_cons = 0.774
iter =  14511/250000, loss_l = 0.126, loss_u = 0.127, loss_my_cons = 0.479
iter =  14512/250000, loss_l = 0.279, loss_u = 0.152, loss_my_cons = 0.530
iter =  14513/250000, loss_l = 0.230, loss_u = 0.179, loss_my_cons = 0.379
iter =  14514/250000, loss_l = 0.083, loss_u = 0.142, loss_my_cons = 0.399
iter =  14515/250000, loss_l = 0.151, loss_u = 0.199, loss_my_cons = 1.153
iter =  14516/250000, loss_l = 0.208, loss_u = 0.206, loss_my_cons = 0.132
iter =  14517/250000, loss_l = 0.094, loss_u = 0.191, loss_my_cons = 0.540
iter =  14518/250000, loss_l = 0.146, loss_u = 0.145, loss_my_cons = 0.217
iter =  14519/250000, loss_l = 0.760, loss_u = 0.724, loss_my_cons = 0.246
iter =  14520/250000, loss_l = 0.161, loss_u = 0.145, loss_my_cons = 0.897
iter =  14521/250000, loss_l = 0.528, loss_u = 0.566, loss_my_cons = 0.548
iter =  14522/250000, loss_l = 0.166, loss_u = 0.149, loss_my_cons = 0.286
iter =  14523/250000, loss_l = 0.118, loss_u = 0.145, loss_my_cons = 0.758
iter =  14524/250000, loss_l = 0.226, loss_u = 0.145, loss_my_cons = 0.306
iter =  14525/250000, loss_l = 0.150, loss_u = 0.112, loss_my_cons = 0.527
iter =  14526/250000, loss_l = 0.328, loss_u = 0.223, loss_my_cons = 0.641
iter =  14527/250000, loss_l = 0.481, loss_u = 0.144, loss_my_cons = 0.140
iter =  14528/250000, loss_l = 0.134, loss_u = 0.187, loss_my_cons = 0.453
iter =  14529/250000, loss_l = 0.149, loss_u = 0.148, loss_my_cons = 0.518
iter =  14530/250000, loss_l = 0.186, loss_u = 0.291, loss_my_cons = 0.378
iter =  14531/250000, loss_l = 0.218, loss_u = 0.243, loss_my_cons = 0.446
iter =  14532/250000, loss_l = 0.254, loss_u = 0.205, loss_my_cons = 0.876
iter =  14533/250000, loss_l = 0.098, loss_u = 0.104, loss_my_cons = 0.471
iter =  14534/250000, loss_l = 0.178, loss_u = 0.200, loss_my_cons = 0.235
iter =  14535/250000, loss_l = 0.079, loss_u = 0.092, loss_my_cons = 0.601
iter =  14536/250000, loss_l = 0.186, loss_u = 0.114, loss_my_cons = 0.260
iter =  14537/250000, loss_l = 0.120, loss_u = 0.097, loss_my_cons = 0.268
iter =  14538/250000, loss_l = 0.115, loss_u = 0.247, loss_my_cons = 0.254
iter =  14539/250000, loss_l = 0.091, loss_u = 0.276, loss_my_cons = 1.244
iter =  14540/250000, loss_l = 0.108, loss_u = 0.115, loss_my_cons = 0.644
iter =  14541/250000, loss_l = 0.070, loss_u = 0.103, loss_my_cons = 1.060
iter =  14542/250000, loss_l = 0.266, loss_u = 0.218, loss_my_cons = 0.618
iter =  14543/250000, loss_l = 0.083, loss_u = 0.125, loss_my_cons = 0.475
iter =  14544/250000, loss_l = 0.091, loss_u = 0.095, loss_my_cons = 0.720
iter =  14545/250000, loss_l = 0.183, loss_u = 0.178, loss_my_cons = 0.349
iter =  14546/250000, loss_l = 0.190, loss_u = 0.246, loss_my_cons = 0.643
iter =  14547/250000, loss_l = 0.185, loss_u = 0.196, loss_my_cons = 0.338
iter =  14548/250000, loss_l = 0.122, loss_u = 0.129, loss_my_cons = 0.463
iter =  14549/250000, loss_l = 0.090, loss_u = 0.190, loss_my_cons = 0.491
iter =  14550/250000, loss_l = 0.137, loss_u = 0.163, loss_my_cons = 0.638
iter =  14551/250000, loss_l = 0.144, loss_u = 0.148, loss_my_cons = 0.564
iter =  14552/250000, loss_l = 0.097, loss_u = 0.231, loss_my_cons = 0.651
iter =  14553/250000, loss_l = 0.193, loss_u = 0.163, loss_my_cons = 0.226
iter =  14554/250000, loss_l = 0.449, loss_u = 0.429, loss_my_cons = 0.430
iter =  14555/250000, loss_l = 0.452, loss_u = 0.178, loss_my_cons = 0.765
iter =  14556/250000, loss_l = 0.148, loss_u = 0.183, loss_my_cons = 0.562
iter =  14557/250000, loss_l = 0.131, loss_u = 0.165, loss_my_cons = 0.399
iter =  14558/250000, loss_l = 0.291, loss_u = 0.096, loss_my_cons = 0.550
iter =  14559/250000, loss_l = 0.095, loss_u = 0.089, loss_my_cons = 0.377
iter =  14560/250000, loss_l = 0.256, loss_u = 0.272, loss_my_cons = 0.541
iter =  14561/250000, loss_l = 0.112, loss_u = 0.269, loss_my_cons = 0.340
iter =  14562/250000, loss_l = 0.206, loss_u = 0.222, loss_my_cons = 0.206
iter =  14563/250000, loss_l = 0.088, loss_u = 0.187, loss_my_cons = 0.430
iter =  14564/250000, loss_l = 0.220, loss_u = 0.297, loss_my_cons = 0.261
iter =  14565/250000, loss_l = 0.134, loss_u = 0.210, loss_my_cons = 0.785
iter =  14566/250000, loss_l = 0.111, loss_u = 0.118, loss_my_cons = 0.693
iter =  14567/250000, loss_l = 0.125, loss_u = 0.130, loss_my_cons = 0.887
iter =  14568/250000, loss_l = 0.181, loss_u = 0.165, loss_my_cons = 0.509
iter =  14569/250000, loss_l = 0.287, loss_u = 0.316, loss_my_cons = 1.086
iter =  14570/250000, loss_l = 0.179, loss_u = 0.211, loss_my_cons = 0.465
iter =  14571/250000, loss_l = 0.422, loss_u = 0.359, loss_my_cons = 0.172
iter =  14572/250000, loss_l = 0.094, loss_u = 0.125, loss_my_cons = 0.314
iter =  14573/250000, loss_l = 0.123, loss_u = 0.089, loss_my_cons = 0.251
iter =  14574/250000, loss_l = 0.127, loss_u = 0.212, loss_my_cons = 0.719
iter =  14575/250000, loss_l = 0.248, loss_u = 0.282, loss_my_cons = 0.574
iter =  14576/250000, loss_l = 0.106, loss_u = 0.164, loss_my_cons = 0.670
iter =  14577/250000, loss_l = 0.064, loss_u = 0.074, loss_my_cons = 0.200
iter =  14578/250000, loss_l = 0.076, loss_u = 0.133, loss_my_cons = 0.211
iter =  14579/250000, loss_l = 0.097, loss_u = 0.276, loss_my_cons = 0.259
iter =  14580/250000, loss_l = 0.078, loss_u = 0.128, loss_my_cons = 0.754
iter =  14581/250000, loss_l = 0.235, loss_u = 0.128, loss_my_cons = 0.328
iter =  14582/250000, loss_l = 0.241, loss_u = 0.130, loss_my_cons = 0.413
iter =  14583/250000, loss_l = 0.226, loss_u = 0.149, loss_my_cons = 0.975
iter =  14584/250000, loss_l = 0.113, loss_u = 0.122, loss_my_cons = 0.413
iter =  14585/250000, loss_l = 0.139, loss_u = 0.216, loss_my_cons = 0.446
iter =  14586/250000, loss_l = 0.152, loss_u = 0.197, loss_my_cons = 0.385
iter =  14587/250000, loss_l = 0.258, loss_u = 0.115, loss_my_cons = 0.564
iter =  14588/250000, loss_l = 0.184, loss_u = 0.127, loss_my_cons = 0.710
iter =  14589/250000, loss_l = 0.080, loss_u = 0.129, loss_my_cons = 0.268
iter =  14590/250000, loss_l = 0.124, loss_u = 0.231, loss_my_cons = 0.777
iter =  14591/250000, loss_l = 0.205, loss_u = 0.143, loss_my_cons = 0.133
iter =  14592/250000, loss_l = 0.215, loss_u = 0.237, loss_my_cons = 0.611
iter =  14593/250000, loss_l = 0.273, loss_u = 0.180, loss_my_cons = 0.299
iter =  14594/250000, loss_l = 0.260, loss_u = 0.267, loss_my_cons = 0.145
iter =  14595/250000, loss_l = 0.152, loss_u = 0.183, loss_my_cons = 0.441
iter =  14596/250000, loss_l = 0.106, loss_u = 0.063, loss_my_cons = 0.312
iter =  14597/250000, loss_l = 0.105, loss_u = 0.158, loss_my_cons = 0.590
iter =  14598/250000, loss_l = 0.154, loss_u = 0.148, loss_my_cons = 0.712
iter =  14599/250000, loss_l = 0.118, loss_u = 0.219, loss_my_cons = 1.084
iter =  14600/250000, loss_l = 0.071, loss_u = 0.191, loss_my_cons = 0.653
iter =  14601/250000, loss_l = 0.071, loss_u = 0.112, loss_my_cons = 1.014
iter =  14602/250000, loss_l = 0.067, loss_u = 0.151, loss_my_cons = 0.740
iter =  14603/250000, loss_l = 0.112, loss_u = 0.275, loss_my_cons = 0.480
iter =  14604/250000, loss_l = 0.319, loss_u = 0.232, loss_my_cons = 0.861
iter =  14605/250000, loss_l = 0.136, loss_u = 0.148, loss_my_cons = 0.464
iter =  14606/250000, loss_l = 0.204, loss_u = 0.206, loss_my_cons = 0.542
iter =  14607/250000, loss_l = 0.084, loss_u = 0.099, loss_my_cons = 0.771
iter =  14608/250000, loss_l = 0.192, loss_u = 0.216, loss_my_cons = 0.665
iter =  14609/250000, loss_l = 0.260, loss_u = 0.131, loss_my_cons = 0.569
iter =  14610/250000, loss_l = 0.119, loss_u = 0.143, loss_my_cons = 0.916
iter =  14611/250000, loss_l = 0.221, loss_u = 0.235, loss_my_cons = 0.619
iter =  14612/250000, loss_l = 0.144, loss_u = 0.108, loss_my_cons = 0.637
iter =  14613/250000, loss_l = 0.127, loss_u = 0.110, loss_my_cons = 0.209
iter =  14614/250000, loss_l = 0.064, loss_u = 0.109, loss_my_cons = 0.294
iter =  14615/250000, loss_l = 0.215, loss_u = 0.204, loss_my_cons = 0.530
iter =  14616/250000, loss_l = 0.151, loss_u = 0.161, loss_my_cons = 0.252
iter =  14617/250000, loss_l = 0.121, loss_u = 0.195, loss_my_cons = 0.528
iter =  14618/250000, loss_l = 0.225, loss_u = 0.214, loss_my_cons = 0.162
iter =  14619/250000, loss_l = 0.077, loss_u = 0.151, loss_my_cons = 0.405
iter =  14620/250000, loss_l = 0.090, loss_u = 0.102, loss_my_cons = 0.503
iter =  14621/250000, loss_l = 0.194, loss_u = 0.191, loss_my_cons = 0.170
iter =  14622/250000, loss_l = 0.295, loss_u = 0.265, loss_my_cons = 0.541
iter =  14623/250000, loss_l = 0.178, loss_u = 0.169, loss_my_cons = 0.686
iter =  14624/250000, loss_l = 0.138, loss_u = 0.364, loss_my_cons = 1.002
iter =  14625/250000, loss_l = 0.230, loss_u = 0.327, loss_my_cons = 0.520
iter =  14626/250000, loss_l = 0.142, loss_u = 0.153, loss_my_cons = 0.590
iter =  14627/250000, loss_l = 0.083, loss_u = 0.114, loss_my_cons = 0.418
iter =  14628/250000, loss_l = 0.269, loss_u = 0.121, loss_my_cons = 0.432
iter =  14629/250000, loss_l = 0.213, loss_u = 0.198, loss_my_cons = 0.632
iter =  14630/250000, loss_l = 0.166, loss_u = 0.173, loss_my_cons = 1.021
iter =  14631/250000, loss_l = 0.129, loss_u = 0.170, loss_my_cons = 0.521
iter =  14632/250000, loss_l = 0.137, loss_u = 0.144, loss_my_cons = 0.391
iter =  14633/250000, loss_l = 0.182, loss_u = 0.142, loss_my_cons = 0.598
iter =  14634/250000, loss_l = 0.107, loss_u = 0.177, loss_my_cons = 0.488
iter =  14635/250000, loss_l = 0.115, loss_u = 0.162, loss_my_cons = 0.669
iter =  14636/250000, loss_l = 0.251, loss_u = 0.247, loss_my_cons = 0.479
iter =  14637/250000, loss_l = 0.122, loss_u = 0.134, loss_my_cons = 0.355
iter =  14638/250000, loss_l = 0.118, loss_u = 0.175, loss_my_cons = 0.693
iter =  14639/250000, loss_l = 0.159, loss_u = 0.162, loss_my_cons = 0.607
iter =  14640/250000, loss_l = 0.380, loss_u = 0.358, loss_my_cons = 0.285
iter =  14641/250000, loss_l = 0.107, loss_u = 0.220, loss_my_cons = 1.051
iter =  14642/250000, loss_l = 0.167, loss_u = 0.159, loss_my_cons = 0.214
iter =  14643/250000, loss_l = 0.174, loss_u = 0.314, loss_my_cons = 0.181
iter =  14644/250000, loss_l = 0.480, loss_u = 0.346, loss_my_cons = 0.390
iter =  14645/250000, loss_l = 0.138, loss_u = 0.210, loss_my_cons = 0.652
iter =  14646/250000, loss_l = 0.086, loss_u = 0.081, loss_my_cons = 0.426
iter =  14647/250000, loss_l = 0.133, loss_u = 0.110, loss_my_cons = 0.437
iter =  14648/250000, loss_l = 0.158, loss_u = 0.208, loss_my_cons = 0.516
iter =  14649/250000, loss_l = 0.119, loss_u = 0.171, loss_my_cons = 0.177
iter =  14650/250000, loss_l = 0.259, loss_u = 0.190, loss_my_cons = 0.464
iter =  14651/250000, loss_l = 0.191, loss_u = 0.202, loss_my_cons = 0.177
iter =  14652/250000, loss_l = 0.187, loss_u = 0.201, loss_my_cons = 0.331
iter =  14653/250000, loss_l = 0.117, loss_u = 0.131, loss_my_cons = 0.996
iter =  14654/250000, loss_l = 0.125, loss_u = 0.140, loss_my_cons = 0.984
iter =  14655/250000, loss_l = 0.124, loss_u = 0.222, loss_my_cons = 0.701
iter =  14656/250000, loss_l = 0.576, loss_u = 0.121, loss_my_cons = 0.207
iter =  14657/250000, loss_l = 0.159, loss_u = 0.208, loss_my_cons = 0.508
iter =  14658/250000, loss_l = 0.117, loss_u = 0.208, loss_my_cons = 0.518
iter =  14659/250000, loss_l = 0.096, loss_u = 0.126, loss_my_cons = 0.465
iter =  14660/250000, loss_l = 0.071, loss_u = 0.159, loss_my_cons = 0.356
iter =  14661/250000, loss_l = 0.151, loss_u = 0.232, loss_my_cons = 0.409
iter =  14662/250000, loss_l = 0.131, loss_u = 0.270, loss_my_cons = 0.301
iter =  14663/250000, loss_l = 0.127, loss_u = 0.163, loss_my_cons = 0.280
iter =  14664/250000, loss_l = 0.126, loss_u = 0.153, loss_my_cons = 0.338
iter =  14665/250000, loss_l = 0.205, loss_u = 0.220, loss_my_cons = 0.333
iter =  14666/250000, loss_l = 0.394, loss_u = 0.609, loss_my_cons = 0.711
iter =  14667/250000, loss_l = 0.093, loss_u = 0.390, loss_my_cons = 0.872
iter =  14668/250000, loss_l = 0.131, loss_u = 0.130, loss_my_cons = 0.686
iter =  14669/250000, loss_l = 0.152, loss_u = 0.181, loss_my_cons = 0.180
iter =  14670/250000, loss_l = 0.116, loss_u = 0.087, loss_my_cons = 0.976
iter =  14671/250000, loss_l = 0.187, loss_u = 0.243, loss_my_cons = 0.937
iter =  14672/250000, loss_l = 0.112, loss_u = 0.169, loss_my_cons = 0.516
iter =  14673/250000, loss_l = 0.100, loss_u = 0.095, loss_my_cons = 0.809
iter =  14674/250000, loss_l = 0.188, loss_u = 0.451, loss_my_cons = 0.430
iter =  14675/250000, loss_l = 0.128, loss_u = 0.134, loss_my_cons = 0.825
iter =  14676/250000, loss_l = 0.136, loss_u = 0.193, loss_my_cons = 0.647
iter =  14677/250000, loss_l = 0.174, loss_u = 0.235, loss_my_cons = 0.165
iter =  14678/250000, loss_l = 0.199, loss_u = 0.233, loss_my_cons = 0.371
iter =  14679/250000, loss_l = 0.177, loss_u = 0.233, loss_my_cons = 0.203
iter =  14680/250000, loss_l = 0.109, loss_u = 0.177, loss_my_cons = 0.222
iter =  14681/250000, loss_l = 0.138, loss_u = 0.207, loss_my_cons = 0.385
iter =  14682/250000, loss_l = 0.109, loss_u = 0.106, loss_my_cons = 0.441
iter =  14683/250000, loss_l = 0.181, loss_u = 0.179, loss_my_cons = 0.232
iter =  14684/250000, loss_l = 0.191, loss_u = 0.207, loss_my_cons = 0.259
iter =  14685/250000, loss_l = 0.185, loss_u = 0.248, loss_my_cons = 0.560
iter =  14686/250000, loss_l = 0.061, loss_u = 0.078, loss_my_cons = 0.599
iter =  14687/250000, loss_l = 0.233, loss_u = 0.210, loss_my_cons = 0.512
iter =  14688/250000, loss_l = 0.115, loss_u = 0.105, loss_my_cons = 0.690
iter =  14689/250000, loss_l = 0.097, loss_u = 0.219, loss_my_cons = 0.856
iter =  14690/250000, loss_l = 0.339, loss_u = 0.188, loss_my_cons = 0.551
iter =  14691/250000, loss_l = 0.218, loss_u = 0.123, loss_my_cons = 0.369
iter =  14692/250000, loss_l = 0.153, loss_u = 0.239, loss_my_cons = 0.321
iter =  14693/250000, loss_l = 0.095, loss_u = 0.143, loss_my_cons = 0.358
iter =  14694/250000, loss_l = 0.134, loss_u = 0.163, loss_my_cons = 0.125
iter =  14695/250000, loss_l = 0.125, loss_u = 0.176, loss_my_cons = 1.399
iter =  14696/250000, loss_l = 0.183, loss_u = 0.294, loss_my_cons = 0.832
iter =  14697/250000, loss_l = 0.165, loss_u = 0.323, loss_my_cons = 0.221
iter =  14698/250000, loss_l = 0.128, loss_u = 0.165, loss_my_cons = 0.600
iter =  14699/250000, loss_l = 0.137, loss_u = 0.153, loss_my_cons = 0.199
iter =  14700/250000, loss_l = 0.194, loss_u = 0.144, loss_my_cons = 0.200
iter =  14701/250000, loss_l = 0.104, loss_u = 0.137, loss_my_cons = 0.357
iter =  14702/250000, loss_l = 0.174, loss_u = 0.200, loss_my_cons = 0.400
iter =  14703/250000, loss_l = 0.085, loss_u = 0.123, loss_my_cons = 0.261
iter =  14704/250000, loss_l = 0.071, loss_u = 0.106, loss_my_cons = 0.293
iter =  14705/250000, loss_l = 0.218, loss_u = 0.293, loss_my_cons = 0.630
iter =  14706/250000, loss_l = 0.160, loss_u = 0.188, loss_my_cons = 0.415
iter =  14707/250000, loss_l = 0.140, loss_u = 0.129, loss_my_cons = 0.393
iter =  14708/250000, loss_l = 0.148, loss_u = 0.187, loss_my_cons = 0.501
iter =  14709/250000, loss_l = 0.054, loss_u = 0.154, loss_my_cons = 0.707
iter =  14710/250000, loss_l = 0.097, loss_u = 0.117, loss_my_cons = 0.174
iter =  14711/250000, loss_l = 0.120, loss_u = 0.135, loss_my_cons = 0.226
iter =  14712/250000, loss_l = 0.062, loss_u = 0.193, loss_my_cons = 0.156
iter =  14713/250000, loss_l = 0.089, loss_u = 0.092, loss_my_cons = 0.400
iter =  14714/250000, loss_l = 0.079, loss_u = 0.107, loss_my_cons = 0.249
iter =  14715/250000, loss_l = 0.121, loss_u = 0.170, loss_my_cons = 0.470
iter =  14716/250000, loss_l = 0.222, loss_u = 0.305, loss_my_cons = 0.923
iter =  14717/250000, loss_l = 0.126, loss_u = 0.129, loss_my_cons = 0.391
iter =  14718/250000, loss_l = 0.107, loss_u = 0.174, loss_my_cons = 0.411
iter =  14719/250000, loss_l = 0.215, loss_u = 0.185, loss_my_cons = 0.370
iter =  14720/250000, loss_l = 0.171, loss_u = 0.128, loss_my_cons = 0.506
iter =  14721/250000, loss_l = 0.109, loss_u = 0.104, loss_my_cons = 1.094
iter =  14722/250000, loss_l = 0.167, loss_u = 0.143, loss_my_cons = 0.433
iter =  14723/250000, loss_l = 0.108, loss_u = 0.159, loss_my_cons = 0.221
iter =  14724/250000, loss_l = 0.107, loss_u = 0.105, loss_my_cons = 0.374
iter =  14725/250000, loss_l = 0.082, loss_u = 0.103, loss_my_cons = 0.098
iter =  14726/250000, loss_l = 0.097, loss_u = 0.125, loss_my_cons = 0.111
iter =  14727/250000, loss_l = 0.077, loss_u = 0.138, loss_my_cons = 0.462
iter =  14728/250000, loss_l = 0.133, loss_u = 0.163, loss_my_cons = 0.660
iter =  14729/250000, loss_l = 0.041, loss_u = 0.144, loss_my_cons = 0.765
iter =  14730/250000, loss_l = 0.182, loss_u = 0.163, loss_my_cons = 0.801
iter =  14731/250000, loss_l = 0.579, loss_u = 0.453, loss_my_cons = 0.396
iter =  14732/250000, loss_l = 0.176, loss_u = 0.185, loss_my_cons = 0.338
iter =  14733/250000, loss_l = 0.118, loss_u = 0.180, loss_my_cons = 0.795
iter =  14734/250000, loss_l = 0.064, loss_u = 0.091, loss_my_cons = 0.638
iter =  14735/250000, loss_l = 0.291, loss_u = 0.223, loss_my_cons = 0.529
iter =  14736/250000, loss_l = 0.120, loss_u = 0.202, loss_my_cons = 0.471
iter =  14737/250000, loss_l = 0.118, loss_u = 0.112, loss_my_cons = 0.367
iter =  14738/250000, loss_l = 0.195, loss_u = 0.264, loss_my_cons = 0.235
iter =  14739/250000, loss_l = 0.250, loss_u = 0.296, loss_my_cons = 0.680
iter =  14740/250000, loss_l = 0.070, loss_u = 0.104, loss_my_cons = 0.754
iter =  14741/250000, loss_l = 0.172, loss_u = 0.100, loss_my_cons = 0.189
iter =  14742/250000, loss_l = 0.139, loss_u = 0.095, loss_my_cons = 0.499
iter =  14743/250000, loss_l = 0.091, loss_u = 0.161, loss_my_cons = 0.417
iter =  14744/250000, loss_l = 0.301, loss_u = 0.161, loss_my_cons = 0.836
iter =  14745/250000, loss_l = 0.089, loss_u = 0.132, loss_my_cons = 0.546
iter =  14746/250000, loss_l = 0.126, loss_u = 0.223, loss_my_cons = 0.573
iter =  14747/250000, loss_l = 0.193, loss_u = 0.081, loss_my_cons = 0.955
iter =  14748/250000, loss_l = 0.816, loss_u = 0.304, loss_my_cons = 0.614
iter =  14749/250000, loss_l = 0.080, loss_u = 0.196, loss_my_cons = 0.658
iter =  14750/250000, loss_l = 0.157, loss_u = 0.218, loss_my_cons = 0.355
iter =  14751/250000, loss_l = 0.125, loss_u = 0.184, loss_my_cons = 0.480
iter =  14752/250000, loss_l = 0.168, loss_u = 0.181, loss_my_cons = 0.399
iter =  14753/250000, loss_l = 0.129, loss_u = 0.084, loss_my_cons = 0.422
iter =  14754/250000, loss_l = 0.401, loss_u = 0.209, loss_my_cons = 0.149
iter =  14755/250000, loss_l = 0.158, loss_u = 0.224, loss_my_cons = 0.521
iter =  14756/250000, loss_l = 0.227, loss_u = 0.212, loss_my_cons = 0.304
iter =  14757/250000, loss_l = 0.253, loss_u = 0.517, loss_my_cons = 0.708
iter =  14758/250000, loss_l = 0.272, loss_u = 0.304, loss_my_cons = 0.422
iter =  14759/250000, loss_l = 0.250, loss_u = 0.284, loss_my_cons = 0.072
iter =  14760/250000, loss_l = 0.104, loss_u = 0.156, loss_my_cons = 0.234
iter =  14761/250000, loss_l = 0.167, loss_u = 0.206, loss_my_cons = 0.557
iter =  14762/250000, loss_l = 0.235, loss_u = 0.295, loss_my_cons = 0.656
iter =  14763/250000, loss_l = 0.290, loss_u = 0.213, loss_my_cons = 0.448
iter =  14764/250000, loss_l = 0.168, loss_u = 0.099, loss_my_cons = 0.683
iter =  14765/250000, loss_l = 0.135, loss_u = 0.270, loss_my_cons = 0.191
iter =  14766/250000, loss_l = 0.216, loss_u = 0.158, loss_my_cons = 0.388
iter =  14767/250000, loss_l = 0.166, loss_u = 0.156, loss_my_cons = 0.657
iter =  14768/250000, loss_l = 0.156, loss_u = 0.203, loss_my_cons = 0.213
iter =  14769/250000, loss_l = 0.151, loss_u = 0.152, loss_my_cons = 0.189
iter =  14770/250000, loss_l = 0.248, loss_u = 0.280, loss_my_cons = 0.678
iter =  14771/250000, loss_l = 0.131, loss_u = 0.149, loss_my_cons = 0.221
iter =  14772/250000, loss_l = 0.122, loss_u = 0.157, loss_my_cons = 0.247
iter =  14773/250000, loss_l = 0.137, loss_u = 0.309, loss_my_cons = 0.794
iter =  14774/250000, loss_l = 0.121, loss_u = 0.199, loss_my_cons = 0.619
iter =  14775/250000, loss_l = 0.295, loss_u = 0.191, loss_my_cons = 0.485
iter =  14776/250000, loss_l = 0.318, loss_u = 0.102, loss_my_cons = 0.848
iter =  14777/250000, loss_l = 0.188, loss_u = 0.211, loss_my_cons = 0.533
iter =  14778/250000, loss_l = 0.198, loss_u = 0.285, loss_my_cons = 0.503
iter =  14779/250000, loss_l = 0.216, loss_u = 0.132, loss_my_cons = 0.146
iter =  14780/250000, loss_l = 0.128, loss_u = 0.182, loss_my_cons = 0.483
iter =  14781/250000, loss_l = 0.154, loss_u = 0.175, loss_my_cons = 0.293
iter =  14782/250000, loss_l = 0.296, loss_u = 0.172, loss_my_cons = 0.503
iter =  14783/250000, loss_l = 0.137, loss_u = 0.233, loss_my_cons = 0.429
